관중통계(전체현황),,,,,,,,,,,,
"선택항목 : 단체 : K LEAGUE,KBO  리그 : K LEAGUE 1  시즌 : 2017,2018,2019,2020,2021  시즌구분  : RL  팀 : FC 서울,전북 현대,대구 FC,울산 현대,수원 삼성,두산,LG,롯데, SSG,NC  구단구분 : HOME     요일 : 전체   undefined :  undefined :",,,,,,,,,,,,
단체,리그,시즌,연도,월,일,요일,홈팀,원정팀,경기장,날씨,평균기온,관중수
KBO,정규리그,2019 시즌,2019,07,31,수,NC,두산,창원NC파크,구름조금,34.8℃,7672
KBO,정규리그,2019 시즌,2019,07,31,수,LG,키움히어로즈,서울 잠실 야구장,비,27.5℃,8027
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,30,화,대구 FC,수원 삼성,DGB대구은행파크,구름조금,36℃,10307
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,30,화,울산 현대,FC 서울,울산 종합운동장,맑음,32.6℃,7215
KBO,정규리그,2019 시즌,2019,07,30,화,LG,키움히어로즈,서울 잠실 야구장,비,30.8℃,9570
KBO,정규리그,2019 시즌,2019,07,30,화,NC,두산,창원NC파크,구름조금,33.4℃,7435
KBO,정규리그,2019 시즌,2019,07,28,일,롯데,SK,부산 사직 야구장,구름많음,29.1℃,5206
KBO,정규리그,2019 시즌,2019,07,27,토,두산,KIA,서울 잠실 야구장,비,33.4℃,17926
KBO,정규리그,2019 시즌,2019,07,27,토,롯데,SK,부산 사직 야구장,비,26.9℃,7761
KBO,정규리그,2019 시즌,2019,07,26,금,롯데,SK,부산 사직 야구장,흐림,26.8℃,5485
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,24,수,울산 현대,상주 상무,울산 종합운동장,구름많음,32℃,4031
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,21,일,울산 현대,강원 FC,울산 종합운동장,비,29.3℃,6879
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,21,일,수원 삼성,성남 FC,수원월드컵경기장,비,28℃,7032
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,20,토,FC 서울,전북 현대,서울월드컵경기장,비,31.9℃,28518
KBO,정규리그,2019 시즌,2019,07,18,목,두산,KT,서울 잠실 야구장,구름많음,32.1℃,8129
KBO,정규리그,2019 시즌,2019,07,17,수,두산,KT,서울 잠실 야구장,비,29.2℃,7104
KBO,정규리그,2019 시즌,2019,07,16,화,두산,KT,서울 잠실 야구장,비,28.8℃,6156
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,14,일,전북 현대,울산 현대,전주월드컵경기장,구름많음,29.7℃,17728
KBO,정규리그,2019 시즌,2019,07,14,일,NC,KT,창원NC파크,비,30.2℃,6734
KBO,정규리그,2019 시즌,2019,07,14,일,롯데,두산,부산 사직 야구장,구름많음,26.8℃,6263
KBO,정규리그,2019 시즌,2019,07,14,일,LG,삼성,서울 잠실 야구장,구름조금,31.6℃,14603
KBO,정규리그,2019 시즌,2019,07,13,토,NC,KT,창원NC파크,흐림,28.7℃,10805
KBO,정규리그,2019 시즌,2019,07,13,토,롯데,두산,부산 사직 야구장,흐림,23.5℃,13384
KBO,정규리그,2019 시즌,2019,07,13,토,LG,삼성,서울 잠실 야구장,구름많음,29.7℃,21094
KBO,정규리그,2019 시즌,2019,07,12,금,LG,삼성,서울 잠실 야구장,구름많음,28.7℃,15973
KBO,정규리그,2019 시즌,2019,07,12,금,NC,KT,창원NC파크,흐림,30.6℃,11213
KBO,정규리그,2019 시즌,2019,07,12,금,롯데,두산,부산 사직 야구장,구름많음,28.9℃,6983
KBO,정규리그,2019 시즌,2019,07,11,목,롯데,NC,부산 사직 야구장,비,27.2℃,5392
KBO,정규리그,2019 시즌,2019,07,11,목,LG,두산,서울 잠실 야구장,비,25.9℃,11728
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,10,수,대구 FC,전북 현대,DGB대구은행파크,비,23.3℃,9947
KBO,정규리그,2019 시즌,2019,07,09,화,롯데,NC,부산 사직 야구장,흐림,26.1℃,15651
KBO,정규리그,2019 시즌,2019,07,09,화,LG,두산,서울 잠실 야구장,구름조금,30℃,13844
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,07,일,수원 삼성,제주 Utd,수원월드컵경기장,구름많음,31.9℃,6568
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,07,일,전북 현대,성남 FC,전주월드컵경기장,비,30.9℃,12952
KBO,정규리그,2019 시즌,2019,07,07,일,NC,삼성,창원NC파크,흐림,28.6℃,7085
KBO,정규리그,2019 시즌,2019,07,07,일,두산,SK,서울 잠실 야구장,구름많음,32.5℃,12108
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,06,토,대구 FC,경남 FC,DGB대구은행파크,맑음,29.1℃,9820
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,06,토,FC 서울,강원 FC,서울월드컵경기장,구름조금,36.1℃,16669
KLEAGUE,K LEAGUE 1,2019 시즌,2019,07,06,토,울산 현대,인천 Utd,울산 종합운동장,구름조금,27.2℃,8027
KBO,정규리그,2019 시즌,2019,07,06,토,두산,SK,서울 잠실 야구장,구름조금,36.1℃,17334
KBO,정규리그,2019 시즌,2019,07,06,토,NC,삼성,창원NC파크,맑음,31.9℃,12076
KBO,정규리그,2019 시즌,2019,07,05,금,NC,삼성,창원NC파크,구름조금,33.3℃,8691
KBO,정규리그,2019 시즌,2019,07,05,금,두산,SK,서울 잠실 야구장,구름조금,35℃,13135
KBO,정규리그,2019 시즌,2019,07,04,목,LG,한화,서울 잠실 야구장,맑음,32.8℃,12362
KBO,정규리그,2019 시즌,2019,07,03,수,LG,한화,서울 잠실 야구장,구름많음,27.4℃,11170
KBO,정규리그,2019 시즌,2019,07,02,화,LG,한화,서울 잠실 야구장,구름조금,30.1℃,10360
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,30,일,FC 서울,울산 현대,서울월드컵경기장,구름많음,28.5℃,17814
KBO,정규리그,2019 시즌,2019,06,30,일,NC,LG,창원NC파크,구름많음,30.6℃,6462
KBO,정규리그,2019 시즌,2019,06,30,일,두산,롯데,서울 잠실 야구장,구름많음,28.5℃,14096
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,29,토,수원 삼성,경남 FC,수원월드컵경기장,비,26℃,7118
KBO,정규리그,2019 시즌,2019,06,29,토,두산,롯데,서울 잠실 야구장,비,27.7℃,16351
KBO,정규리그,2019 시즌,2019,06,28,금,NC,LG,창원NC파크,구름조금,30.8℃,8513
KBO,정규리그,2019 시즌,2019,06,28,금,두산,롯데,서울 잠실 야구장,흐림,29℃,12213
KBO,정규리그,2019 시즌,2019,06,27,목,NC,한화,창원NC파크,비,30.9℃,4612
KBO,정규리그,2019 시즌,2019,06,27,목,LG,SK,서울 잠실 야구장,비,31.2℃,8475
KBO,정규리그,2019 시즌,2019,06,27,목,롯데,KT,부산 사직 야구장,비,24.4℃,5669
KBO,정규리그,2019 시즌,2019,06,26,수,LG,SK,서울 잠실 야구장,흐림,29.5℃,7888
KBO,정규리그,2019 시즌,2019,06,25,화,NC,한화,창원NC파크,구름조금,32.3℃,7361
KBO,정규리그,2019 시즌,2019,06,25,화,롯데,KT,부산 사직 야구장,구름조금,26.8℃,7416
KBO,정규리그,2019 시즌,2019,06,25,화,LG,SK,서울 잠실 야구장,맑음,32.8℃,9777
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,23,일,전북 현대,수원 삼성,전주월드컵경기장,구름조금,29.7℃,15595
KBO,정규리그,2019 시즌,2019,06,23,일,LG,KIA,서울 잠실 야구장,구름조금,31℃,23321
KBO,정규리그,2019 시즌,2019,06,23,일,롯데,키움히어로즈,부산 사직 야구장,구름조금,24.8℃,8857
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,22,토,대구 FC,FC 서울,DGB대구은행파크,구름조금,26.7℃,12068
KBO,정규리그,2019 시즌,2019,06,22,토,롯데,키움히어로즈,부산 사직 야구장,구름많음,25℃,12318
KBO,정규리그,2019 시즌,2019,06,22,토,LG,KIA,서울 잠실 야구장,맑음,30.6℃,25000
KBO,정규리그,2019 시즌,2019,06,21,금,롯데,키움히어로즈,부산 사직 야구장,구름조금,26.8℃,9078
KBO,정규리그,2019 시즌,2019,06,21,금,LG,KIA,서울 잠실 야구장,비,26.1℃,18316
KBO,정규리그,2019 시즌,2019,06,20,목,두산,NC,서울 잠실 야구장,흐림,27.8℃,9189
KBO,정규리그,2019 시즌,2019,06,19,수,두산,NC,서울 잠실 야구장,비,25.4℃,7521
KBO,정규리그,2019 시즌,2019,06,18,화,두산,NC,서울 잠실 야구장,비,24.8℃,6568
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,16,일,FC 서울,수원 삼성,서울월드컵경기장,구름조금,27.2℃,32057
KBO,정규리그,2019 시즌,2019,06,16,일,두산,LG,서울 잠실 야구장,구름조금,27.2℃,17912
KBO,정규리그,2019 시즌,2019,06,16,일,롯데,KIA,부산 사직 야구장,구름많음,23.4℃,9113
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,15,토,울산 현대,포항 스틸러스,울산문수축구경기장,비,26.5℃,13121
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,15,토,대구 FC,강원 FC,DGB대구은행파크,비,29.5℃,8247
KBO,정규리그,2019 시즌,2019,06,15,토,두산,LG,서울 잠실 야구장,비,27.4℃,23106
KBO,정규리그,2019 시즌,2019,06,15,토,롯데,KIA,부산 사직 야구장,비,25.3℃,18595
KBO,정규리그,2019 시즌,2019,06,14,금,두산,LG,서울 잠실 야구장,구름많음,28.4℃,18227
KBO,정규리그,2019 시즌,2019,06,13,목,LG,롯데,서울 잠실 야구장,구름조금,28.8℃,13705
KBO,정규리그,2019 시즌,2019,06,13,목,NC,키움히어로즈,창원NC파크,구름조금,30.3℃,5762
KBO,정규리그,2019 시즌,2019,06,12,수,NC,키움히어로즈,창원NC파크,구름조금,28.6℃,6839
KBO,정규리그,2019 시즌,2019,06,12,수,LG,롯데,서울 잠실 야구장,맑음,26.4℃,13909
KBO,정규리그,2019 시즌,2019,06,11,화,LG,롯데,서울 잠실 야구장,구름조금,26.1℃,10802
KBO,정규리그,2019 시즌,2019,06,11,화,NC,키움히어로즈,창원NC파크,구름많음,26.4℃,5394
KBO,정규리그,2019 시즌,2019,06,09,일,두산,키움히어로즈,서울 잠실 야구장,비,26.5℃,10287
KBO,정규리그,2019 시즌,2019,06,09,일,NC,KIA,창원NC파크,구름조금,27.2℃,8771
KBO,정규리그,2019 시즌,2019,06,08,토,NC,KIA,창원NC파크,구름많음,28.4℃,16293
KBO,정규리그,2019 시즌,2019,06,08,토,두산,키움히어로즈,서울 잠실 야구장,구름많음,27.6℃,18312
KBO,정규리그,2019 시즌,2019,06,07,금,NC,KIA,창원NC파크,비,21.7℃,7173
KBO,정규리그,2019 시즌,2019,06,07,금,두산,키움히어로즈,서울 잠실 야구장,비,24.7℃,11436
KBO,정규리그,2019 시즌,2019,06,06,목,LG,KT,서울 잠실 야구장,비,25.1℃,13673
KBO,정규리그,2019 시즌,2019,06,06,목,롯데,한화,울산문수야구장,비,27℃,7104
KBO,정규리그,2019 시즌,2019,06,05,수,LG,KT,서울 잠실 야구장,구름조금,29.6℃,9860
KBO,정규리그,2019 시즌,2019,06,05,수,롯데,한화,울산문수야구장,맑음,28.8℃,8812
KBO,정규리그,2019 시즌,2019,06,04,화,롯데,한화,울산문수야구장,맑음,29.7℃,7721
KBO,정규리그,2019 시즌,2019,06,04,화,LG,KT,서울 잠실 야구장,구름조금,29℃,7244
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,02,일,전북 현대,상주 상무,전주월드컵경기장,맑음,27.8℃,13109
KLEAGUE,K LEAGUE 1,2019 시즌,2019,06,02,일,수원 삼성,강원 FC,수원월드컵경기장,맑음,28.1℃,6885
KBO,정규리그,2019 시즌,2019,06,02,일,롯데,삼성,부산 사직 야구장,구름많음,24.6℃,11657
KBO,정규리그,2019 시즌,2019,06,02,일,LG,NC,서울 잠실 야구장,맑음,27.8℃,12536
KBO,정규리그,2019 시즌,2019,06,01,토,롯데,삼성,부산 사직 야구장,흐림,24.8℃,19461
KBO,정규리그,2019 시즌,2019,06,01,토,LG,NC,서울 잠실 야구장,구름조금,23.7℃,18500
KBO,정규리그,2019 시즌,2019,05,31,금,LG,NC,서울 잠실 야구장,맑음,23.3℃,10099
KBO,정규리그,2019 시즌,2019,05,31,금,롯데,삼성,부산 사직 야구장,비,22.9℃,9425
KBO,정규리그,2019 시즌,2019,05,30,목,NC,롯데,창원NC파크,구름많음,30.7℃,12896
KBO,정규리그,2019 시즌,2019,05,30,목,두산,삼성,서울 잠실 야구장,흐림,24.5℃,10428
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,29,수,울산 현대,대구 FC,울산문수축구경기장,맑음,29.5℃,8921
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,29,수,수원 삼성,포항 스틸러스,수원월드컵경기장,맑음,27.1℃,5047
KBO,정규리그,2019 시즌,2019,05,29,수,NC,롯데,창원NC파크,맑음,30.9℃,13568
KBO,정규리그,2019 시즌,2019,05,29,수,두산,삼성,서울 잠실 야구장,맑음,26.5℃,12132
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,28,화,FC 서울,성남 FC,서울월드컵경기장,맑음,24.6℃,11291
KBO,정규리그,2019 시즌,2019,05,28,화,두산,삼성,서울 잠실 야구장,맑음,24.6℃,10353
KBO,정규리그,2019 시즌,2019,05,28,화,NC,롯데,창원NC파크,맑음,25.1℃,13044
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,26,일,대구 FC,수원 삼성,DGB대구은행파크,구름많음,33.5℃,11709
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,26,일,전북 현대,경남 FC,전주월드컵경기장,흐림,30.9℃,13990
KBO,정규리그,2019 시즌,2019,05,26,일,두산,한화,서울 잠실 야구장,구름많음,31.1℃,22209
KBO,정규리그,2019 시즌,2019,05,26,일,NC,SK,창원NC파크,구름많음,31.3℃,9221
KBO,정규리그,2019 시즌,2019,05,26,일,롯데,LG,부산 사직 야구장,구름많음,25.7℃,13967
KBO,정규리그,2019 시즌,2019,05,25,토,두산,한화,서울 잠실 야구장,흐림,28.6℃,25000
KBO,정규리그,2019 시즌,2019,05,25,토,롯데,LG,부산 사직 야구장,구름많음,30.1℃,24500
KBO,정규리그,2019 시즌,2019,05,25,토,NC,SK,창원NC파크,구름많음,33.1℃,13079
KBO,정규리그,2019 시즌,2019,05,24,금,롯데,LG,부산 사직 야구장,맑음,25.4℃,11427
KBO,정규리그,2019 시즌,2019,05,24,금,NC,SK,창원NC파크,맑음,33.3℃,10110
KBO,정규리그,2019 시즌,2019,05,24,금,두산,한화,서울 잠실 야구장,맑음,33.4℃,20567
KBO,정규리그,2019 시즌,2019,05,23,목,LG,SK,서울 잠실 야구장,맑음,29.2℃,10249
KBO,정규리그,2019 시즌,2019,05,22,수,LG,SK,서울 잠실 야구장,맑음,26.5℃,10082
KBO,정규리그,2019 시즌,2019,05,21,화,LG,SK,서울 잠실 야구장,맑음,23.8℃,10254
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,19,일,대구 FC,인천 Utd,DGB대구은행파크,비,23.3℃,9156
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,18,토,전북 현대,제주 Utd,전주월드컵경기장,비,23.8℃,13526
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,18,토,수원 삼성,울산 현대,수원월드컵경기장,흐림,25℃,12084
KBO,정규리그,2019 시즌,2019,05,18,토,LG,NC,서울 잠실 야구장,흐림,25.9℃,17182
KBO,정규리그,2019 시즌,2019,05,17,금,LG,NC,서울 잠실 야구장,구름많음,28.3℃,11998
KBO,정규리그,2019 시즌,2019,05,16,목,NC,SK,창원NC파크,구름많음,31.4℃,6735
KBO,정규리그,2019 시즌,2019,05,16,목,롯데,LG,부산 사직 야구장,구름조금,26.7℃,14064
KBO,정규리그,2019 시즌,2019,05,16,목,두산,삼성,서울 잠실 야구장,맑음,30℃,15267
KBO,정규리그,2019 시즌,2019,05,15,수,롯데,LG,부산 사직 야구장,구름많음,25.7℃,9738
KBO,정규리그,2019 시즌,2019,05,15,수,두산,삼성,서울 잠실 야구장,구름조금,28℃,12085
KBO,정규리그,2019 시즌,2019,05,15,수,NC,SK,창원NC파크,구름많음,30℃,8402
KBO,정규리그,2019 시즌,2019,05,14,화,롯데,LG,부산 사직 야구장,구름조금,24.7℃,18119
KBO,정규리그,2019 시즌,2019,05,14,화,NC,SK,창원NC파크,구름많음,30.1℃,5992
KBO,정규리그,2019 시즌,2019,05,14,화,두산,삼성,서울 잠실 야구장,맑음,26.9℃,12127
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,12,일,울산 현대,전북 현대,울산문수축구경기장,구름조금,23.7℃,11021
KBO,정규리그,2019 시즌,2019,05,12,일,NC,두산,창원NC파크,구름조금,29.8℃,10486
KBO,정규리그,2019 시즌,2019,05,12,일,LG,한화,서울 잠실 야구장,구름조금,28.9℃,21860
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,11,토,FC 서울,대구 FC,서울월드컵경기장,맑음,28.3℃,23394
KBO,정규리그,2019 시즌,2019,05,11,토,NC,두산,창원NC파크,맑음,30.8℃,14806
KBO,정규리그,2019 시즌,2019,05,11,토,LG,한화,서울 잠실 야구장,맑음,28.3℃,25000
KBO,정규리그,2019 시즌,2019,05,10,금,NC,두산,창원NC파크,구름조금,29.6℃,9716
KBO,정규리그,2019 시즌,2019,05,10,금,LG,한화,서울 잠실 야구장,구름조금,26.8℃,19399
KBO,정규리그,2019 시즌,2019,05,09,목,두산,KIA,서울 잠실 야구장,구름조금,22.9℃,16281
KBO,정규리그,2019 시즌,2019,05,08,수,두산,KIA,서울 잠실 야구장,구름많음,21.3℃,12115
KBO,정규리그,2019 시즌,2019,05,07,화,두산,KIA,서울 잠실 야구장,맑음,21.9℃,13196
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,05,일,수원 삼성,FC 서울,수원월드컵경기장,구름조금,27.5℃,24019
KBO,정규리그,2019 시즌,2019,05,05,일,NC,KIA,창원NC파크,구름조금,30℃,17221
KBO,정규리그,2019 시즌,2019,05,05,일,두산,LG,서울 잠실 야구장,구름조금,26.5℃,25000
KBO,정규리그,2019 시즌,2019,05,05,일,롯데,SK,부산 사직 야구장,구름조금,23.9℃,20490
KBO,정규리그,2019 시즌,2019,05,04,토,NC,KIA,창원NC파크,구름조금,29.1℃,15902
KBO,정규리그,2019 시즌,2019,05,04,토,두산,LG,서울 잠실 야구장,구름조금,27.4℃,25000
KBO,정규리그,2019 시즌,2019,05,04,토,롯데,SK,부산 사직 야구장,구름조금,23.6℃,16666
KLEAGUE,K LEAGUE 1,2019 시즌,2019,05,03,금,대구 FC,상주 상무,DGB대구은행파크,맑음,28.7℃,9120
KBO,정규리그,2019 시즌,2019,05,03,금,두산,LG,서울 잠실 야구장,맑음,26.1℃,24133
KBO,정규리그,2019 시즌,2019,05,03,금,NC,KIA,창원NC파크,맑음,28.9℃,11196
KBO,정규리그,2019 시즌,2019,05,03,금,롯데,SK,부산 사직 야구장,맑음,23.1℃,10573
KBO,정규리그,2019 시즌,2019,05,02,목,롯데,NC,부산 사직 야구장,맑음,21.7℃,9280
KBO,정규리그,2019 시즌,2019,05,02,목,LG,KT,서울 잠실 야구장,맑음,25.3℃,9806
KBO,정규리그,2019 시즌,2019,05,01,수,LG,KT,서울 잠실 야구장,맑음,22.2℃,12582
KBO,정규리그,2019 시즌,2019,05,01,수,롯데,NC,부산 사직 야구장,구름많음,20.8℃,12296
KBO,정규리그,2019 시즌,2019,04,30,화,롯데,NC,부산 사직 야구장,흐림,18.9℃,13974
KBO,정규리그,2019 시즌,2019,04,30,화,LG,KT,서울 잠실 야구장,구름조금,22.5℃,10144
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,28,일,전북 현대,FC 서울,전주월드컵경기장,비,18℃,15127
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,28,일,울산 현대,경남 FC,울산문수축구경기장,구름많음,17.6℃,18434
KBO,정규리그,2019 시즌,2019,04,28,일,두산,롯데,서울 잠실 야구장,흐림,16.6℃,20219
KBO,정규리그,2019 시즌,2019,04,28,일,NC,한화,창원NC파크,구름많음,20℃,11267
KBO,정규리그,2019 시즌,2019,04,27,토,NC,한화,창원NC파크,비,18.9℃,15140
KBO,정규리그,2019 시즌,2019,04,27,토,두산,롯데,서울 잠실 야구장,구름조금,18.2℃,24027
KBO,정규리그,2019 시즌,2019,04,26,금,두산,롯데,서울 잠실 야구장,비,9.9℃,15257
KBO,정규리그,2019 시즌,2019,04,24,수,LG,KIA,서울 잠실 야구장,비,25.9℃,14171
KBO,정규리그,2019 시즌,2019,04,23,화,LG,KIA,서울 잠실 야구장,흐림,25.5℃,12485
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,21,일,FC 서울,인천 Utd,서울월드컵경기장,비,20.2℃,17336
KBO,정규리그,2019 시즌,2019,04,21,일,롯데,KT,부산 사직 야구장,구름많음,22℃,14394
KBO,정규리그,2019 시즌,2019,04,21,일,LG,키움히어로즈,서울 잠실 야구장,비,20.2℃,14364
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,20,토,대구 FC,포항 스틸러스,DGB대구은행파크,구름조금,24.5℃,9882
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,20,토,울산 현대,성남 FC,울산문수축구경기장,맑음,18.1℃,12215
KBO,정규리그,2019 시즌,2019,04,20,토,LG,키움히어로즈,서울 잠실 야구장,비,19.1℃,16362
KBO,정규리그,2019 시즌,2019,04,20,토,롯데,KT,부산 사직 야구장,맑음,18.2℃,17232
KBO,정규리그,2019 시즌,2019,04,19,금,롯데,KT,부산 사직 야구장,흐림,16.8℃,8483
KBO,정규리그,2019 시즌,2019,04,19,금,LG,키움히어로즈,서울 잠실 야구장,구름조금,19.7℃,9936
KBO,정규리그,2019 시즌,2019,04,18,목,롯데,KIA,부산 사직 야구장,구름조금,20℃,7777
KBO,정규리그,2019 시즌,2019,04,18,목,두산,SK,서울 잠실 야구장,구름많음,16.2℃,8624
KBO,정규리그,2019 시즌,2019,04,18,목,NC,LG,창원NC파크,구름조금,27.3℃,7156
KBO,정규리그,2019 시즌,2019,04,17,수,NC,LG,창원NC파크,구름조금,23.8℃,9030
KBO,정규리그,2019 시즌,2019,04,17,수,롯데,KIA,부산 사직 야구장,구름조금,23.4℃,7175
KBO,정규리그,2019 시즌,2019,04,17,수,두산,SK,서울 잠실 야구장,구름조금,21.8℃,9217
KBO,정규리그,2019 시즌,2019,04,16,화,롯데,KIA,부산 사직 야구장,구름조금,21.2℃,9766
KBO,정규리그,2019 시즌,2019,04,16,화,두산,SK,서울 잠실 야구장,구름조금,22.6℃,8633
KBO,정규리그,2019 시즌,2019,04,16,화,NC,LG,창원NC파크,구름많음,25.3℃,6568
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,14,일,수원 삼성,대구 FC,수원월드컵경기장,비,13.8℃,7405
KBO,정규리그,2019 시즌,2019,04,14,일,NC,롯데,창원NC파크,구름많음,17.3℃,16860
KBO,정규리그,2019 시즌,2019,04,14,일,LG,두산,서울 잠실 야구장,비,13.6℃,15459
KBO,정규리그,2019 시즌,2019,04,13,토,NC,롯데,창원NC파크,구름조금,20.4℃,22112
KBO,정규리그,2019 시즌,2019,04,13,토,LG,두산,서울 잠실 야구장,구름많음,17.9℃,25000
KBO,정규리그,2019 시즌,2019,04,12,금,LG,두산,서울 잠실 야구장,맑음,18.4℃,18489
KBO,정규리그,2019 시즌,2019,04,12,금,NC,롯데,창원NC파크,구름조금,19.2℃,17028
KBO,정규리그,2019 시즌,2019,04,11,목,롯데,두산,부산 사직 야구장,구름많음,14.2℃,7403
KBO,정규리그,2019 시즌,2019,04,11,목,LG,삼성,서울 잠실 야구장,구름조금,15.7℃,11168
KBO,정규리그,2019 시즌,2019,04,10,수,롯데,두산,부산 사직 야구장,비,12.9℃,6825
KBO,정규리그,2019 시즌,2019,04,10,수,LG,삼성,서울 잠실 야구장,비,10.2℃,10261
KBO,정규리그,2019 시즌,2019,04,07,일,두산,NC,서울 잠실 야구장,구름조금,20.3℃,16081
KBO,정규리그,2019 시즌,2019,04,07,일,롯데,한화,부산 사직 야구장,비,15.9℃,11028
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,06,토,대구 FC,성남 FC,DGB대구은행파크,맑음,23.8℃,11600
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,06,토,전북 현대,인천 Utd,전주월드컵경기장,맑음,21.8℃,12795
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,06,토,FC 서울,경남 FC,서울월드컵경기장,비,12.2℃,12392
KBO,정규리그,2019 시즌,2019,04,06,토,두산,NC,서울 잠실 야구장,비,12.2℃,14279
KBO,정규리그,2019 시즌,2019,04,06,토,롯데,한화,부산 사직 야구장,맑음,18.4℃,23305
KBO,정규리그,2019 시즌,2019,04,05,금,롯데,한화,부산 사직 야구장,맑음,18℃,11451
KBO,정규리그,2019 시즌,2019,04,05,금,두산,NC,서울 잠실 야구장,구름조금,17.2℃,10365
KBO,정규리그,2019 시즌,2019,04,04,목,두산,KT,서울 잠실 야구장,맑음,15.7℃,5427
KBO,정규리그,2019 시즌,2019,04,04,목,NC,키움히어로즈,창원NC파크,맑음,21.9℃,4806
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,03,수,수원 삼성,상주 상무,수원월드컵경기장,맑음,14.4℃,3489
KBO,정규리그,2019 시즌,2019,04,03,수,두산,KT,서울 잠실 야구장,맑음,13.6℃,5811
KBO,정규리그,2019 시즌,2019,04,03,수,NC,키움히어로즈,창원NC파크,맑음,17.2℃,4945
KLEAGUE,K LEAGUE 1,2019 시즌,2019,04,02,화,울산 현대,FC 서울,울산문수축구경기장,맑음,13.6℃,3843
KBO,정규리그,2019 시즌,2019,04,02,화,NC,키움히어로즈,창원NC파크,맑음,16.3℃,4602
KBO,정규리그,2019 시즌,2019,04,02,화,두산,KT,서울 잠실 야구장,맑음,13℃,6091
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,31,일,수원 삼성,인천 Utd,수원월드컵경기장,비,9℃,12250
KBO,정규리그,2019 시즌,2019,03,31,일,LG,롯데,서울 잠실 야구장,구름조금,8.4℃,21267
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,30,토,전북 현대,포항 스틸러스,전주월드컵경기장,비,9.8℃,10442
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,30,토,FC 서울,상주 상무,서울월드컵경기장,비,8.4℃,11667
KBO,정규리그,2019 시즌,2019,03,30,토,LG,롯데,서울 잠실 야구장,비,8.4℃,20601
KLEAGUE,K LEAGUE 1,2019 시즌,2019,03,29,금,울산 현대,제주 Utd,울산문수축구경기장,구름조금,18℃,6052
KBO,정규리그,2019 시즌,2019,03,29,금,LG,롯데,서울 잠실 야구장,구름조금,15.1℃,19370
KBO,정규리그,2019 시즌,2019,03,28,목,NC,KT,창원NC파크,구름많음,21.7℃,4757
KBO,정규리그,2019 시즌,2019,03,28,목,두산,키움히어로즈,서울 잠실 야구장,구름많음,14.6℃,6752
KBO,정규리그,2019 시즌,2019,03,28,목,롯데,삼성,부산 사직 야구장,구름많음,16.1℃,7625
KBO,정규리그,2019 시즌,2019,03,27,수,두산,키움히어로즈,서울 잠실 야구장,흐림,16.2℃,5784
KBO,정규리그,2019 시즌,2019,03,27,수,롯데,삼성,부산 사직 야구장,구름조금,18.7℃,8136
KBO,정규리그,2019 시즌,2019,03,27,수,NC,KT,창원NC파크,구름조금,23℃,5154
